Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	I-kappaB kinase/NF-kappaB signaling (GO:0007249)	1/62	9.182782e-02	1.377417e-01	0	0	1.087869e+01	2.597657e+01	RELB
GO_Biological_Process_2021	actin cytoskeleton reorganization (GO:0031532)	1/63	9.323986e-02	1.390419e-01	0	0	1.070269e+01	2.539298e+01	KIT
GO_Biological_Process_2021	amyloid fibril formation (GO:1990000)	1/63	9.323986e-02	1.390419e-01	0	0	1.070269e+01	2.539298e+01	CD36
GO_Biological_Process_2021	regulation of transcription initiation from RNA polymerase II promoter (GO:0060260)	1/64	9.464978e-02	1.403238e-01	0	0	1.053228e+01	2.483059e+01	BAX
GO_Biological_Process_2021	regulation of extrinsic apoptotic signaling pathway (GO:2001236)	1/64	9.464978e-02	1.403238e-01	0	0	1.053228e+01	2.483059e+01	BID
GO_Biological_Process_2021	regulation of cell-matrix adhesion (GO:0001952)	1/65	9.605758e-02	1.415878e-01	0	0	1.036719e+01	2.428832e+01	CD36
GO_Biological_Process_2021	mitotic G1 DNA damage checkpoint signaling (GO:0031571)	1/65	9.605758e-02	1.415878e-01	0	0	1.036719e+01	2.428832e+01	BAX
GO_Biological_Process_2021	positive regulation of cell cycle (GO:0045787)	1/66	9.746325e-02	1.420179e-01	0	0	1.020718e+01	2.376517e+01	CCND2
GO_Biological_Process_2021	positive regulation of cell death (GO:0010942)	1/66	9.746325e-02	1.420179e-01	0	0	1.020718e+01	2.376517e+01	CD36
GO_Biological_Process_2021	positive regulation of T cell proliferation (GO:0042102)	1/66	9.746325e-02	1.420179e-01	0	0	1.020718e+01	2.376517e+01	IL27RA
GO_Biological_Process_2021	embryonic organ development (GO:0048568)	1/66	9.746325e-02	1.420179e-01	0	0	1.020718e+01	2.376517e+01	KIT
GO_Biological_Process_2021	regulation of tyrosine phosphorylation of STAT protein (GO:0042509)	1/68	1.002683e-01	1.452750e-01	0	0	9.901493e+00	2.277250e+01	KIT
GO_Biological_Process_2021	canonical Wnt signaling pathway (GO:0060070)	1/68	1.002683e-01	1.452750e-01	0	0	9.901493e+00	2.277250e+01	TCF7
GO_Biological_Process_2021	cell chemotaxis (GO:0060326)	1/69	1.016676e-01	1.460577e-01	0	0	9.755392e+00	2.230128e+01	KIT
GO_Biological_Process_2021	positive regulation of MAP kinase activity (GO:0043406)	1/69	1.016676e-01	1.460577e-01	0	0	9.755392e+00	2.230128e+01	KIT
GO_Biological_Process_2021	peptidyl-tyrosine phosphorylation (GO:0018108)	1/69	1.016676e-01	1.460577e-01	0	0	9.755392e+00	2.230128e+01	KIT
GO_Biological_Process_2021	establishment of protein localization to membrane (GO:0090150)	1/70	1.030648e-01	1.468242e-01	0	0	9.613527e+00	2.184575e+01	BID
GO_Biological_Process_2021	positive regulation of cell-substrate adhesion (GO:0010811)	1/70	1.030648e-01	1.468242e-01	0	0	9.613527e+00	2.184575e+01	CD36
GO_Biological_Process_2021	snRNA transcription by RNA polymerase II (GO:0042795)	1/70	1.030648e-01	1.468242e-01	0	0	9.613527e+00	2.184575e+01	SP1
GO_Biological_Process_2021	regulation of G1/S transition of mitotic cell cycle (GO:2000045)	1/71	1.044600e-01	1.475750e-01	0	0	9.475714e+00	2.140518e+01	CCND2
GO_Biological_Process_2021	snRNA transcription (GO:0009301)	1/71	1.044600e-01	1.475750e-01	0	0	9.475714e+00	2.140518e+01	SP1
GO_Biological_Process_2021	myeloid leukocyte differentiation (GO:0002573)	1/71	1.044600e-01	1.475750e-01	0	0	9.475714e+00	2.140518e+01	KIT
GO_Biological_Process_2021	cell morphogenesis involved in differentiation (GO:0000904)	1/72	1.058530e-01	1.490311e-01	0	0	9.341784e+00	2.097888e+01	LAMB1
GO_Biological_Process_2021	regulation of apoptotic process (GO:0042981)	3/742	1.063052e-01	1.490311e-01	0	0	2.788034e+00	6.249213e+00	CCND2;BAX;BID
GO_Biological_Process_2021	negative regulation of cell adhesion (GO:0007162)	1/73	1.072439e-01	1.490311e-01	0	0	9.211574e+00	2.056621e+01	FBLN1
GO_Biological_Process_2021	antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)	1/73	1.072439e-01	1.490311e-01	0	0	9.211574e+00	2.056621e+01	CD36
GO_Biological_Process_2021	transcription-coupled nucleotide-excision repair (GO:0006283)	1/73	1.072439e-01	1.490311e-01	0	0	9.211574e+00	2.056621e+01	RPA1
GO_Biological_Process_2021	endoplasmic reticulum organization (GO:0007029)	1/73	1.072439e-01	1.490311e-01	0	0	9.211574e+00	2.056621e+01	LMAN2L
GO_Biological_Process_2021	negative regulation of protein binding (GO:0032091)	1/74	1.086328e-01	1.497371e-01	0	0	9.084932e+00	2.016657e+01	BAX
GO_Biological_Process_2021	NIK/NF-kappaB signaling (GO:0038061)	1/74	1.086328e-01	1.497371e-01	0	0	9.084932e+00	2.016657e+01	RELB
GO_Biological_Process_2021	DNA damage response, signal transduction by p53 class mediator (GO:0030330)	1/74	1.086328e-01	1.497371e-01	0	0	9.084932e+00	2.016657e+01	BAX
GO_Biological_Process_2021	integrin-mediated signaling pathway (GO:0007229)	1/75	1.100195e-01	1.508332e-01	0	0	8.961712e+00	1.977937e+01	FBLN1
GO_Biological_Process_2021	nucleic acid phosphodiester bond hydrolysis (GO:0090305)	1/75	1.100195e-01	1.508332e-01	0	0	8.961712e+00	1.977937e+01	RPA1
GO_Biological_Process_2021	actomyosin structure organization (GO:0031032)	1/76	1.114042e-01	1.519148e-01	0	0	8.841778e+00	1.940408e+01	WDR1
GO_Biological_Process_2021	cellular response to hormone stimulus (GO:0032870)	1/76	1.114042e-01	1.519148e-01	0	0	8.841778e+00	1.940408e+01	RAMP2
GO_Biological_Process_2021	negative regulation of developmental process (GO:0051093)	1/77	1.127868e-01	1.525762e-01	0	0	8.725000e+00	1.904019e+01	BCL11A
GO_Biological_Process_2021	positive regulation of endothelial cell proliferation (GO:0001938)	1/77	1.127868e-01	1.525762e-01	0	0	8.725000e+00	1.904019e+01	SP1
GO_Biological_Process_2021	positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068)	1/77	1.127868e-01	1.525762e-01	0	0	8.725000e+00	1.904019e+01	KIT
GO_Biological_Process_2021	antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590)	1/78	1.141672e-01	1.540352e-01	0	0	8.611255e+00	1.868721e+01	CD36
GO_Biological_Process_2021	recombinational repair (GO:0000725)	1/79	1.155457e-01	1.550744e-01	0	0	8.500427e+00	1.834468e+01	RPA1
GO_Biological_Process_2021	regulation of cellular response to heat (GO:1900034)	1/79	1.155457e-01	1.550744e-01	0	0	8.500427e+00	1.834468e+01	RPA1
GO_Biological_Process_2021	negative regulation of programmed cell death (GO:0043069)	2/381	1.173789e-01	1.571213e-01	0	0	3.564735e+00	7.636904e+00	CCND2;BID
GO_Biological_Process_2021	positive regulation of cellular amide metabolic process (GO:0034250)	1/81	1.182963e-01	1.575224e-01	0	0	8.287083e+00	1.768930e+01	SP1
GO_Biological_Process_2021	negative regulation of protein modification process (GO:0031400)	1/81	1.182963e-01	1.575224e-01	0	0	8.287083e+00	1.768930e+01	FBLN1
GO_Biological_Process_2021	positive regulation of cytoskeleton organization (GO:0051495)	1/82	1.196685e-01	1.577026e-01	0	0	8.184362e+00	1.737565e+01	WDR1
GO_Biological_Process_2021	regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079)	1/82	1.196685e-01	1.577026e-01	0	0	8.184362e+00	1.737565e+01	CCND2
GO_Biological_Process_2021	cell-cell junction organization (GO:0045216)	1/82	1.196685e-01	1.577026e-01	0	0	8.184362e+00	1.737565e+01	NECTIN4
GO_Biological_Process_2021	regulation of G protein-coupled receptor signaling pathway (GO:0008277)	1/82	1.196685e-01	1.577026e-01	0	0	8.184362e+00	1.737565e+01	RGS20
GO_Biological_Process_2021	regulation of interleukin-1 beta production (GO:0032651)	1/83	1.210386e-01	1.590971e-01	0	0	8.084146e+00	1.707085e+01	CD36
GO_Biological_Process_2021	B cell activation (GO:0042113)	1/85	1.237727e-01	1.622726e-01	0	0	7.890873e+00	1.648647e+01	KIT
GO_Biological_Process_2021	positive regulation of endothelial cell migration (GO:0010595)	1/86	1.251366e-01	1.628053e-01	0	0	7.797647e+00	1.620623e+01	SP1
GO_Biological_Process_2021	negative regulation of phosphorylation (GO:0042326)	1/86	1.251366e-01	1.628053e-01	0	0	7.797647e+00	1.620623e+01	FBLN1
GO_Biological_Process_2021	transport across blood-brain barrier (GO:0150104)	1/86	1.251366e-01	1.628053e-01	0	0	7.797647e+00	1.620623e+01	CD36
GO_Biological_Process_2021	regulation of transcription, DNA-templated (GO:0006355)	6/2244	1.271155e-01	1.646660e-01	0	0	1.901448e+00	3.922038e+00	NFIX;BCL11A;SP1;KIT;TCF7;RELB
GO_Biological_Process_2021	negative regulation of binding (GO:0051100)	1/88	1.278583e-01	1.646660e-01	0	0	7.617625e+00	1.566818e+01	BAX
GO_Biological_Process_2021	sensory perception of mechanical stimulus (GO:0050954)	1/88	1.278583e-01	1.646660e-01	0	0	7.617625e+00	1.566818e+01	WDR1
GO_Biological_Process_2021	metal ion transport (GO:0030001)	1/88	1.278583e-01	1.646660e-01	0	0	7.617625e+00	1.566818e+01	RAMP2
GO_Biological_Process_2021	second-messenger-mediated signaling (GO:0019932)	1/89	1.292161e-01	1.655785e-01	0	0	7.530682e+00	1.540980e+01	CD36
GO_Biological_Process_2021	post-Golgi vesicle-mediated transport (GO:0006892)	1/89	1.292161e-01	1.655785e-01	0	0	7.530682e+00	1.540980e+01	CLINT1
GO_Biological_Process_2021	regulation of cell migration (GO:0030334)	2/408	1.312811e-01	1.677856e-01	0	0	3.323085e+00	6.747240e+00	KIT;LAMB1
GO_Biological_Process_2021	toll-like receptor signaling pathway (GO:0002224)	1/91	1.319256e-01	1.677856e-01	0	0	7.362593e+00	1.491306e+01	CD36
GO_Biological_Process_2021	positive regulation of supramolecular fiber organization (GO:1902905)	1/91	1.319256e-01	1.677856e-01	0	0	7.362593e+00	1.491306e+01	WDR1
GO_Biological_Process_2021	T cell activation (GO:0042110)	1/92	1.332772e-01	1.682460e-01	0	0	7.281319e+00	1.467421e+01	KIT
GO_Biological_Process_2021	regulation of lipid metabolic process (GO:0019216)	1/92	1.332772e-01	1.682460e-01	0	0	7.281319e+00	1.467421e+01	SP1
GO_Biological_Process_2021	Wnt signaling pathway (GO:0016055)	1/92	1.332772e-01	1.682460e-01	0	0	7.281319e+00	1.467421e+01	TCF7
GO_Biological_Process_2021	regulation of epithelial cell proliferation (GO:0050678)	1/93	1.346269e-01	1.695301e-01	0	0	7.201812e+00	1.444142e+01	LAMB1
GO_Biological_Process_2021	hemopoiesis (GO:0030097)	1/94	1.359745e-01	1.699681e-01	0	0	7.124014e+00	1.421446e+01	KIT
GO_Biological_Process_2021	negative regulation of MAPK cascade (GO:0043409)	1/94	1.359745e-01	1.699681e-01	0	0	7.124014e+00	1.421446e+01	FBLN1
GO_Biological_Process_2021	regulation of kinase activity (GO:0043549)	1/94	1.359745e-01	1.699681e-01	0	0	7.124014e+00	1.421446e+01	KIT
GO_Biological_Process_2021	organelle organization (GO:0006996)	2/420	1.375819e-01	1.715569e-01	0	0	3.225705e+00	6.398303e+00	LMAN2L;RAB34
GO_Biological_Process_2021	positive regulation of cold-induced thermogenesis (GO:0120162)	1/97	1.400051e-01	1.733072e-01	0	0	6.900347e+00	1.356661e+01	CD36
GO_Biological_Process_2021	regulation of MAP kinase activity (GO:0043405)	1/97	1.400051e-01	1.733072e-01	0	0	6.900347e+00	1.356661e+01	KIT
GO_Biological_Process_2021	double-strand break repair via homologous recombination (GO:0000724)	1/97	1.400051e-01	1.733072e-01	0	0	6.900347e+00	1.356661e+01	RPA1
GO_Biological_Process_2021	regulation of neuron apoptotic process (GO:0043523)	1/98	1.413446e-01	1.745417e-01	0	0	6.828866e+00	1.336105e+01	BAX
GO_Biological_Process_2021	sensory perception of chemical stimulus (GO:0007606)	1/99	1.426820e-01	1.755938e-01	0	0	6.758844e+00	1.316039e+01	CD36
GO_Biological_Process_2021	regulation of nucleic acid-templated transcription (GO:1903506)	2/430	1.428851e-01	1.755938e-01	0	0	3.148727e+00	6.126523e+00	SP1;TCF7
GO_Biological_Process_2021	positive regulation of protein localization to membrane (GO:1905477)	1/101	1.453509e-01	1.781946e-01	0	0	6.623000e+00	1.277315e+01	BID
GO_Biological_Process_2021	regulation of intracellular signal transduction (GO:1902531)	2/437	1.466243e-01	1.785394e-01	0	0	3.096948e+00	5.945773e+00	RPA1;IER3
GO_Biological_Process_2021	regulation of cell death (GO:0010941)	1/102	1.466823e-01	1.785394e-01	0	0	6.557096e+00	1.258625e+01	CD36
GO_Biological_Process_2021	intrinsic apoptotic signaling pathway (GO:0097193)	1/102	1.466823e-01	1.785394e-01	0	0	6.557096e+00	1.258625e+01	BAX
GO_Biological_Process_2021	nucleotide-excision repair (GO:0006289)	1/105	1.506646e-01	1.829499e-01	0	0	6.366987e+00	1.205079e+01	RPA1
GO_Biological_Process_2021	peptidyl-lysine modification (GO:0018205)	1/106	1.519880e-01	1.841185e-01	0	0	6.306032e+00	1.188027e+01	BCL11A
GO_Biological_Process_2021	lipid transport (GO:0006869)	1/109	1.559463e-01	1.884659e-01	0	0	6.129938e+00	1.139092e+01	CD36
GO_Biological_Process_2021	response to endoplasmic reticulum stress (GO:0034976)	1/110	1.572617e-01	1.896064e-01	0	0	6.073394e+00	1.123483e+01	BAX
GO_Biological_Process_2021	regulation of protein serine/threonine kinase activity (GO:0071900)	1/111	1.585752e-01	1.907390e-01	0	0	6.017879e+00	1.108208e+01	CCND2
GO_Biological_Process_2021	Fc receptor signaling pathway (GO:0038093)	1/112	1.598867e-01	1.918640e-01	0	0	5.963363e+00	1.093257e+01	KIT
GO_Biological_Process_2021	positive regulation of metabolic process (GO:0009893)	1/113	1.611962e-01	1.929814e-01	0	0	5.909821e+00	1.078621e+01	CD36
GO_Biological_Process_2021	negative regulation of cell motility (GO:2000146)	1/114	1.625037e-01	1.931863e-01	0	0	5.857227e+00	1.064290e+01	FBLN1
GO_Biological_Process_2021	response to lipid (GO:0033993)	1/114	1.625037e-01	1.931863e-01	0	0	5.857227e+00	1.064290e+01	CD36
GO_Biological_Process_2021	positive regulation of kinase activity (GO:0033674)	1/114	1.625037e-01	1.931863e-01	0	0	5.857227e+00	1.064290e+01	KIT
GO_Biological_Process_2021	regulation of cellular macromolecule biosynthetic process (GO:2000112)	2/468	1.634269e-01	1.938319e-01	0	0	2.886340e+00	5.228286e+00	SP1;TCF7
GO_Biological_Process_2021	calcium ion transport (GO:0006816)	1/115	1.638093e-01	1.938347e-01	0	0	5.805556e+00	1.050255e+01	RAMP2
GO_Biological_Process_2021	positive regulation of cell population proliferation (GO:0008284)	2/474	1.667210e-01	1.968234e-01	0	0	2.848773e+00	5.103387e+00	CCND2;LAMB1
GO_Biological_Process_2021	adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0007189)	1/118	1.677142e-01	1.970835e-01	0	0	5.655840e+00	1.009847e+01	RAMP2
GO_Biological_Process_2021	regulation of protein binding (GO:0043393)	1/118	1.677142e-01	1.970835e-01	0	0	5.655840e+00	1.009847e+01	BAX
GO_Biological_Process_2021	negative regulation of apoptotic process (GO:0043066)	2/485	1.727918e-01	2.025835e-01	0	0	2.782323e+00	4.884835e+00	CCND2;BID
GO_Biological_Process_2021	positive regulation of epithelial cell proliferation (GO:0050679)	1/123	1.741831e-01	2.032800e-01	0	0	5.422678e+00	9.476933e+00	LAMB1
GO_Biological_Process_2021	cellular response to organic substance (GO:0071310)	1/123	1.741831e-01	2.032800e-01	0	0	5.422678e+00	9.476933e+00	RAMP2
GO_Biological_Process_2021	fatty acid metabolic process (GO:0006631)	1/124	1.754710e-01	2.043156e-01	0	0	5.378320e+00	9.359789e+00	CD36
GO_Biological_Process_2021	circulatory system development (GO:0072359)	1/126	1.780411e-01	2.068359e-01	0	0	5.291733e+00	9.132161e+00	RAMP2
GO_Biological_Process_2021	plasma membrane bounded cell projection organization (GO:0120036)	1/128	1.806034e-01	2.093357e-01	0	0	5.207874e+00	8.913027e+00	LAMB1
GO_Biological_Process_2021	DNA-dependent DNA replication (GO:0006261)	1/129	1.818816e-01	2.103393e-01	0	0	5.166927e+00	8.806507e+00	RPA1
GO_Biological_Process_2021	regulation of response to external stimulus (GO:0032101)	1/130	1.831579e-01	2.103841e-01	0	0	5.126615e+00	8.701950e+00	CD36
GO_Biological_Process_2021	Golgi organization (GO:0007030)	1/130	1.831579e-01	2.103841e-01	0	0	5.126615e+00	8.701950e+00	LMAN2L
GO_Biological_Process_2021	regulation of primary metabolic process (GO:0080090)	1/130	1.831579e-01	2.103841e-01	0	0	5.126615e+00	8.701950e+00	SP1
GO_Biological_Process_2021	regulation of cell adhesion (GO:0030155)	1/133	1.869753e-01	2.138058e-01	0	0	5.009343e+00	8.399560e+00	FBLN1
GO_Biological_Process_2021	regulation of cell motility (GO:2000145)	1/133	1.869753e-01	2.138058e-01	0	0	5.009343e+00	8.399560e+00	FBLN1
GO_Biological_Process_2021	positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)	1/134	1.882439e-01	2.147750e-01	0	0	4.971429e+00	8.302368e+00	KIT
GO_Biological_Process_2021	negative regulation of inflammatory response to antigenic stimulus (GO:0002862)	1/136	1.907754e-01	2.166937e-01	0	0	4.897284e+00	8.113126e+00	RAMP2
GO_Biological_Process_2021	cellular calcium ion homeostasis (GO:0006874)	1/136	1.907754e-01	2.166937e-01	0	0	4.897284e+00	8.113126e+00	BAX
GO_Biological_Process_2021	regulation of inflammatory response to antigenic stimulus (GO:0002861)	1/137	1.920383e-01	2.176434e-01	0	0	4.861029e+00	8.020992e+00	RAMP2
GO_Biological_Process_2021	regulation of cellular component organization (GO:0051128)	1/139	1.945584e-01	2.200106e-01	0	0	4.790097e+00	7.841499e+00	CD36
GO_Biological_Process_2021	enzyme linked receptor protein signaling pathway (GO:0007167)	1/140	1.958155e-01	2.209423e-01	0	0	4.755396e+00	7.754064e+00	KIT
GO_Biological_Process_2021	protein localization to organelle (GO:0033365)	1/142	1.983242e-01	2.232789e-01	0	0	4.687470e+00	7.583635e+00	RPA1
GO_Biological_Process_2021	protein-DNA complex assembly (GO:0065004)	1/143	1.995757e-01	2.237002e-01	0	0	4.654225e+00	7.500572e+00	RPA1
GO_Biological_Process_2021	neuron development (GO:0048666)	1/143	1.995757e-01	2.237002e-01	0	0	4.654225e+00	7.500572e+00	LAMB1
GO_Biological_Process_2021	positive regulation of intracellular protein transport (GO:0090316)	1/148	2.058048e-01	2.291712e-01	0	0	4.494785e+00	7.105478e+00	BID
GO_Biological_Process_2021	regulation of cytosolic calcium ion concentration (GO:0051480)	1/148	2.058048e-01	2.291712e-01	0	0	4.494785e+00	7.105478e+00	CD36
GO_Biological_Process_2021	positive regulation of transferase activity (GO:0051347)	1/148	2.058048e-01	2.291712e-01	0	0	4.494785e+00	7.105478e+00	KIT
GO_Biological_Process_2021	response to cytokine (GO:0034097)	1/150	2.082832e-01	2.314258e-01	0	0	4.434004e+00	6.956316e+00	RELB
GO_Biological_Process_2021	negative regulation of protein phosphorylation (GO:0001933)	1/152	2.107542e-01	2.336623e-01	0	0	4.374834e+00	6.811891e+00	FBLN1
GO_Biological_Process_2021	positive regulation of NF-kappaB transcription factor activity (GO:0051092)	1/155	2.144467e-01	2.372404e-01	0	0	4.288961e+00	6.603687e+00	CD36
GO_Biological_Process_2021	regulation of signal transduction by p53 class mediator (GO:1901796)	1/156	2.156739e-01	2.380815e-01	0	0	4.261075e+00	6.536438e+00	RPA1
GO_Biological_Process_2021	cellular response to growth factor stimulus (GO:0071363)	1/158	2.181225e-01	2.402646e-01	0	0	4.206369e+00	6.405032e+00	RAMP2
GO_Biological_Process_2021	protein autophosphorylation (GO:0046777)	1/159	2.193441e-01	2.410894e-01	0	0	4.179536e+00	6.340831e+00	KIT
GO_Biological_Process_2021	positive regulation of protein kinase B signaling (GO:0051897)	1/161	2.217817e-01	2.432444e-01	0	0	4.126875e+00	6.215329e+00	KIT
GO_Biological_Process_2021	heart development (GO:0007507)	1/164	2.254242e-01	2.461806e-01	0	0	4.050307e+00	6.034030e+00	RAMP2
GO_Biological_Process_2021	double-strand break repair (GO:0006302)	1/164	2.254242e-01	2.461806e-01	0	0	4.050307e+00	6.034030e+00	RPA1
GO_Biological_Process_2021	adenylate cyclase-modulating G protein-coupled receptor signaling pathway (GO:0007188)	1/165	2.266347e-01	2.469738e-01	0	0	4.025407e+00	5.975376e+00	RAMP2
GO_Biological_Process_2021	regulation of MAPK cascade (GO:0043408)	1/166	2.278434e-01	2.477615e-01	0	0	4.000808e+00	5.917582e+00	KIT
GO_Biological_Process_2021	cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)	1/170	2.326599e-01	2.524608e-01	0	0	3.905325e+00	5.694657e+00	NECTIN4
GO_Biological_Process_2021	neuron projection development (GO:0031175)	1/171	2.338595e-01	2.532237e-01	0	0	3.882157e+00	5.640909e+00	LAMB1
GO_Biological_Process_2021	positive regulation of ERK1 and ERK2 cascade (GO:0070374)	1/172	2.350573e-01	2.539814e-01	0	0	3.859259e+00	5.587922e+00	CD36
GO_Biological_Process_2021	negative regulation of immune response (GO:0050777)	1/178	2.422058e-01	2.611522e-01	0	0	3.727307e+00	5.285200e+00	RAMP2
GO_Biological_Process_2021	endoplasmic reticulum to Golgi vesicle-mediated transport (GO:0006888)	1/185	2.504641e-01	2.694867e-01	0	0	3.584239e+00	4.962162e+00	LMAN2L
GO_Biological_Process_2021	endomembrane system organization (GO:0010256)	1/199	2.667203e-01	2.863734e-01	0	0	3.328451e+00	4.398731e+00	LMAN2L
GO_Biological_Process_2021	regulation of protein kinase B signaling (GO:0051896)	1/207	2.758558e-01	2.955597e-01	0	0	3.197896e+00	4.118498e+00	KIT
GO_Biological_Process_2021	mitotic cell cycle phase transition (GO:0044772)	1/209	2.781224e-01	2.973635e-01	0	0	3.166827e+00	4.052570e+00	CCND2
GO_Biological_Process_2021	negative regulation of inflammatory response (GO:0050728)	1/212	2.815094e-01	3.003552e-01	0	0	3.121327e+00	3.956561e+00	RAMP2
GO_Biological_Process_2021	positive regulation of protein modification process (GO:0031401)	1/214	2.837589e-01	3.021232e-01	0	0	3.091706e+00	3.894407e+00	CCND2
GO_Biological_Process_2021	extracellular structure organization (GO:0043062)	1/216	2.860015e-01	3.037995e-01	0	0	3.062636e+00	3.833679e+00	LAMB1
GO_Biological_Process_2021	negative regulation of transcription by RNA polymerase II (GO:0000122)	2/684	2.867343e-01	3.037995e-01	0	0	1.950349e+00	2.436374e+00	NFIX;BCL11A
GO_Biological_Process_2021	external encapsulating structure organization (GO:0045229)	1/217	2.871203e-01	3.037995e-01	0	0	3.048302e+00	3.803836e+00	LAMB1
GO_Biological_Process_2021	transcription, DNA-templated (GO:0006351)	1/221	2.915785e-01	3.078779e-01	0	0	2.992273e+00	3.687815e+00	NFIX
GO_Biological_Process_2021	positive regulation of cell differentiation (GO:0045597)	1/258	3.315576e-01	3.493686e-01	0	0	2.556680e+00	2.822456e+00	CD36
GO_Biological_Process_2021	regulation of cell population proliferation (GO:0042127)	2/764	3.329689e-01	3.501322e-01	0	0	1.738347e+00	1.911671e+00	CCND2;KIT
GO_Biological_Process_2021	protein-containing complex assembly (GO:0065003)	1/267	3.409470e-01	3.577839e-01	0	0	2.469048e+00	2.656765e+00	TCF7
GO_Biological_Process_2021	plasma membrane bounded cell projection assembly (GO:0120031)	1/278	3.522497e-01	3.688857e-01	0	0	2.369675e+00	2.472554e+00	KIT
GO_Biological_Process_2021	DNA repair (GO:0006281)	1/298	3.723213e-01	3.891063e-01	0	0	2.207856e+00	2.181358e+00	RPA1
GO_Biological_Process_2021	extracellular matrix organization (GO:0030198)	1/300	3.742950e-01	3.903690e-01	0	0	2.192865e+00	2.154953e+00	LAMB1
GO_Biological_Process_2021	innate immune response (GO:0045087)	1/302	3.762627e-01	3.916204e-01	0	0	2.178073e+00	2.128996e+00	RELB
GO_Biological_Process_2021	MAPK cascade (GO:0000165)	1/303	3.772443e-01	3.918424e-01	0	0	2.170751e+00	2.116183e+00	KIT
GO_Biological_Process_2021	positive regulation of transcription by RNA polymerase II (GO:0045944)	2/908	4.140646e-01	4.292133e-01	0	0	1.451092e+00	1.279477e+00	NFIX;SP1
GO_Biological_Process_2021	positive regulation of multicellular organismal process (GO:0051240)	1/345	4.171488e-01	4.306597e-01	0	0	1.901647e+00	1.662633e+00	CD36
GO_Biological_Process_2021	post-translational protein modification (GO:0043687)	1/345	4.171488e-01	4.306597e-01	0	0	1.901647e+00	1.662633e+00	LAMB1
GO_Biological_Process_2021	supramolecular fiber organization (GO:0097435)	1/351	4.226435e-01	4.354509e-01	0	0	1.868476e+00	1.609181e+00	CD36
GO_Biological_Process_2021	negative regulation of transcription, DNA-templated (GO:0045892)	2/948	4.358371e-01	4.481390e-01	0	0	1.386819e+00	1.151735e+00	NFIX;BCL11A
GO_Biological_Process_2021	positive regulation of protein phosphorylation (GO:0001934)	1/371	4.405993e-01	4.521240e-01	0	0	1.765676e+00	1.447182e+00	CCND2
GO_Biological_Process_2021	negative regulation of cell population proliferation (GO:0008285)	1/379	4.476293e-01	4.584155e-01	0	0	1.727601e+00	1.388629e+00	FBLN1
GO_Biological_Process_2021	transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)	1/404	4.690512e-01	4.793910e-01	0	0	1.618362e+00	1.225170e+00	KIT
GO_Biological_Process_2021	protein modification by small protein conjugation (GO:0032446)	1/409	4.732380e-01	4.827028e-01	0	0	1.598121e+00	1.195645e+00	BCL11A
GO_Biological_Process_2021	cellular protein metabolic process (GO:0044267)	1/417	4.798706e-01	4.884910e-01	0	0	1.566747e+00	1.150366e+00	LAMB1
GO_Biological_Process_2021	nervous system development (GO:0007399)	1/447	5.040304e-01	5.120627e-01	0	0	1.459118e+00	9.996691e-01	P2RX5
GO_Biological_Process_2021	neutrophil degranulation (GO:0043312)	1/481	5.300992e-01	5.374763e-01	0	0	1.353403e+00	8.589928e-01	CD36
GO_Biological_Process_2021	neutrophil activation involved in immune response (GO:0002283)	1/485	5.330775e-01	5.394236e-01	0	0	1.341942e+00	8.442004e-01	CD36
GO_Biological_Process_2021	neutrophil mediated immunity (GO:0002446)	1/488	5.352992e-01	5.405992e-01	0	0	1.333470e+00	8.333248e-01	CD36
GO_Biological_Process_2021	protein phosphorylation (GO:0006468)	1/496	5.411739e-01	5.454520e-01	0	0	1.311380e+00	8.052067e-01	KIT
GO_Biological_Process_2021	positive regulation of nucleic acid-templated transcription (GO:1903508)	1/511	5.519958e-01	5.552621e-01	0	0	1.271830e+00	7.557402e-01	SP1
GO_Biological_Process_2021	positive regulation of transcription, DNA-templated (GO:0045893)	2/1183	5.547335e-01	5.569175e-01	0	0	1.097142e+00	6.465097e-01	NFIX;SP1
GO_Biological_Process_2021	negative regulation of cellular process (GO:0048523)	1/566	5.896025e-01	5.907608e-01	0	0	1.144779e+00	6.047943e-01	FBLN1
GO_Biological_Process_2021	cellular protein modification process (GO:0006464)	1/1025	8.044932e-01	8.044932e-01	0	0	6.166992e-01	1.341585e-01	LAMB1
